/home/dominik/Population-Genetics/Programs/cpp_programs/src/.libs/lt-moran_model_boundary_mutation -n 100 -t 10000000 -m 0.1 
   60.39315   56.48648   53.55729   51.20837   49.16691   47.09976   45.37541   43.62421   41.78521   40.20128   38.78878   37.37709   36.02723   34.66500   33.43772   32.37187   31.16566   30.10281   28.95054   27.93741   26.84344   25.99408   25.09456   24.17452   23.32150   22.40251   21.58803   20.83131   20.08757   19.31629   18.64367   17.92409   17.21551   16.56362   15.88674   15.28710   14.63265   14.02855   13.44632   12.92276   12.38640   11.85148   11.30489   10.72983   10.23725    9.68244    9.22193    8.76160    8.31596    7.86592    7.43572    7.01233    6.58557    6.17512    5.76098    5.39904    5.02067    4.64318    4.28435    3.95099    3.63250    3.32983    3.03663    2.75289    2.47408    2.21732    1.97948    1.74423    1.52240    1.32020    1.12525    0.94661    0.78000    0.62773    0.49314    0.37405    0.26986    0.18392    0.11466    0.06375    0.03248    0.00000    0.03247    0.06645    0.12446    0.20965    0.32367    0.46772    0.64638    0.86147    1.12189    1.43318    1.78809    2.22083    2.72398    3.32009    4.03337    4.91246    6.01414    7.45822    9.69944
   61.55549   57.61478   54.69595   52.36671   50.28863   48.20514   46.48683   44.71666   42.86381   41.30767   39.89223   38.46201   37.12940   35.75287   34.50900   33.42877   32.22907   31.11737   29.96401   28.96189   27.84454   26.99544   26.08077   25.10588   24.22474   23.23294   22.41164   21.64878   20.89624   20.12633   19.44772   18.72040   18.01715   17.35704   16.66388   16.05344   15.38021   14.76615   14.16902   13.63582   13.08656   12.55984   11.98498   11.39845   10.88587   10.31863    9.83455    9.38061    8.90923    8.44340    7.98757    7.53294    7.10140    6.67927    6.24812    5.87286    5.47538    5.08085    4.72255    4.37452    4.03967    3.72000    3.41101    3.11126    2.81224    2.54205    2.28279    2.02948    1.79051    1.56982    1.35919    1.15893    0.97501    0.80280    0.64853    0.50975    0.38622    0.28023    0.19063    0.11882    0.06636    0.03390    0.00000    0.03392    0.06905    0.13090    0.22057    0.34028    0.49358    0.68272    0.91509    1.19846    1.52701    1.92713    2.39822    2.96524    3.64059    4.47255    5.52602    6.92998    9.14293
   63.00170   59.05438   56.11109   53.76681   51.64404   49.52298   47.81695   46.02734   44.16104   42.56756   41.16404   39.69489   38.35939   36.95202   35.70090   34.58238   33.35694   32.23315   31.05996   30.04428   28.88714   28.02532   27.14499   26.12925   25.22972   24.22764   23.39072   22.58076   21.82021   21.04669   20.32363   19.57287   18.85800   18.18937   17.45813   16.81513   16.14062   15.52868   14.92003   14.38160   13.80095   13.26401   12.67620   12.06847   11.53592   10.95737   10.45227    9.97936    9.50141    9.01733    8.55174    8.08189    7.64053    7.20003    6.75075    6.36302    5.95723    5.54295    5.16167    4.79765    4.45009    4.11700    3.79254    3.47535    3.15740    2.87603    2.60384    2.33110    2.07444    1.84059    1.61271    1.39321    1.18993    0.99958    0.82660    0.66928    0.52625    0.39937    0.29059    0.19753    0.12379    0.06914    0.03536    0.00000    0.03541    0.07282    0.13737    0.23190    0.36011    0.52453    0.72852    0.98369    1.28557    1.65276    2.09226    2.62237    3.25603    4.04017    5.05055    6.39116    8.54287
   64.44233   60.51200   57.56496   55.17353   53.05586   50.92025   49.21104   47.34047   45.46274   43.83155   42.46194   40.96028   39.59302   38.12816   36.88735   35.75985   34.51563   33.37601   32.17874   31.12745   29.99275   29.11897   28.19537   27.15088   26.27123   25.25360   24.41664   23.58275   22.79935   22.02749   21.28155   20.52270   19.79563   19.08828   18.34726   17.67605   17.00512   16.37046   15.74986   15.20315   14.61527   14.05203   13.46500   12.82422   12.27666   11.68864   11.17383   10.66102   10.17267    9.68320    9.21697    8.71966    8.26601    7.81416    7.33773    6.94647    6.51445    6.08390    5.68435    5.29979    4.92924    4.57702    4.23307    3.89761    3.55781    3.26082    2.96893    2.68028    2.40464    2.15187    1.90464    1.66409    1.44041    1.23190    1.03922    0.86032    0.69730    0.54864    0.41837    0.30318    0.20718    0.12925    0.07258    0.03722    0.00000    0.03730    0.07661    0.14496    0.24523    0.38115    0.55768    0.78183    1.05059    1.38727    1.78761    2.28362    2.88434    3.63142    4.60181    5.88949    7.99752
   65.63175   61.68824   58.75189   56.38337   54.26076   52.09983   50.38015   48.50984   46.59259   44.95165   43.57427   42.09209   40.71879   39.26698   38.00413   36.87119   35.64896   34.49191   33.26334   32.20721   31.03956   30.16185   29.23781   28.16874   27.28228   26.23066   25.37379   24.54101   23.76017   22.98255   22.20379   21.43571   20.70134   19.98882   19.25418   18.55078   17.84826   17.20418   16.57217   16.02384   15.42384   14.84071   14.23750   13.57522   13.00749   12.40384   11.87702   11.35332   10.85804   10.34569    9.85610    9.35005    8.88032    8.41337    7.92663    7.52921    7.08281    6.63421    6.22087    5.81607    5.42753    5.06224    4.70366    4.34490    3.98431    3.66956    3.36060    3.05285    2.76027    2.49369    2.22631    1.96476    1.72444    1.49469    1.28258    1.08304    0.89898    0.72791    0.57400    0.43705    0.31767    0.21610    0.13571    0.07665    0.03921    0.00000    0.03927    0.08064    0.15334    0.26164    0.40869    0.59894    0.83766    1.13846    1.50087    1.96017    2.52508    3.22909    4.15181    5.39723    7.44812
   67.05092   63.11563   60.12663   57.73902   55.64615   53.45871   51.72868   49.83293   47.92144   46.32374   44.96712   43.46266   42.07727   40.58441   39.27797   38.10707   36.87134   35.68996   34.44716   33.38270   32.16942   31.28055   30.32516   29.25482   28.30709   27.23427   26.38023   25.54058   24.70277   23.91148   23.10508   22.34300   21.59902   20.86478   20.11154   19.40969   18.69242   18.02703   17.40603   16.84526   16.24686   15.64706   15.02912   14.34368   13.74424   13.12186   12.57161   12.03849   11.53239   10.98656   10.49156    9.98917    9.50006    9.02084    8.51553    8.09593    7.62738    7.16289    6.74216    6.32766    5.92472    5.55186    5.18383    4.80719    4.43312    4.10843    3.78466    3.45840    3.14808    2.86142    2.57537    2.29765    2.03577    1.78835    1.55551    1.33894    1.13414    0.93848    0.76115    0.60035    0.45748    0.33200    0.22789    0.14344    0.08083    0.04146    0.00000    0.04143    0.08557    0.16362    0.28010    0.43874    0.64559    0.91232    1.24181    1.65782    2.17882    2.84155    3.71292    4.90785    6.89664
   68.70161   64.77114   61.78267   59.38282   57.24030   55.08514   53.34081   51.39553   49.44009   47.81305   46.40581   44.86242   43.38300   41.90732   40.56824   39.37327   38.08514   36.90953   35.69057   34.61037   33.36876   32.49734   31.52846   30.47526   29.52324   28.43572   27.56479   26.71271   25.85123   25.05782   24.22232   23.42249   22.69111   21.93764   21.18208   20.41500   19.69238   18.99796   18.34557   17.75768   17.13825   16.54765   15.92577   15.23870   14.63923   13.97573   13.39528   12.86015   12.33464   11.78567   11.26735   10.75770   10.24969    9.74403    9.22066    8.79228    8.29791    7.81262    7.38031    6.94159    6.52268    6.12796    5.74516    5.35175    4.95684    4.61164    4.26662    3.91875    3.58771    3.28081    2.96945    2.66902    2.38816    2.11656    1.85890    1.61968    1.39562    1.18042    0.97841    0.79552    0.63025    0.48049    0.35109    0.24070    0.15193    0.08577    0.04423    0.00000    0.04417    0.09146    0.17539    0.30115    0.47368    0.70238    0.99529    1.37424    1.84818    2.47001    3.29392    4.43678    6.35131
   70.18937   66.19619   63.25335   60.86458   58.72223   56.60698   54.85048   52.93451   50.98528   49.34499   47.92987   46.35776   44.88486   43.40738   42.00174   40.78145   39.47952   38.29935   37.07045   35.97050   34.72771   33.87277   32.88749   31.80576   30.84467   29.74884   28.88056   28.01203   27.13227   26.32235   25.44758   24.63117   23.88818   23.14184   22.34977   21.56804   20.81887   20.09314   19.41050   18.77733   18.13939   17.53520   16.88840   16.17935   15.55818   14.89310   14.29166   13.73802   13.17954   12.61503   12.07422   11.54445   11.01199   10.47628    9.92855    9.47890    8.97206    8.48065    8.02288    7.56627    7.13316    6.71358    6.31441    5.90991    5.50157    5.14288    4.78378    4.41703    4.05992    3.73016    3.39471    3.07266    2.77021    2.47705    2.19992    1.93688    1.69510    1.45771    1.23169    1.02663    0.83861    0.66432    0.50863    0.37204    0.25547    0.16152    0.09165    0.04731    0.00000    0.04725    0.09843    0.18973    0.32672    0.51747    0.77185    1.10806    1.53656    2.11194    2.87561    3.95615    5.79215
   71.91677   67.92387   64.97604   62.57691   60.41453   58.25411   56.45256   54.50388   52.46896   50.79667   49.39564   47.81221   46.33482   44.85917   43.44429   42.20173   40.87634   39.66873   38.46801   37.37468   36.11509   35.29889   34.30665   33.16598   32.16529   31.03033   30.14807   29.27904   28.36699   27.57242   26.69507   25.87042   25.10774   24.35759   23.55150   22.75457   21.99721   21.24066   20.51259   19.85451   19.16754   18.54597   17.89434   17.17507   16.53583   15.84866   15.21514   14.65866   14.08792   13.51646   12.94783   12.38346   11.85192   11.29658   10.73180   10.26422    9.72893    9.21635    8.73315    8.26183    7.81263    7.36624    6.94720    6.51703    6.09317    5.72008    5.33701    4.94916    4.56771    4.22515    3.86820    3.52091    3.19607    2.88385    2.58271    2.29271    2.03285    1.77151    1.51958    1.29199    1.07965    0.88150    0.70235    0.53958    0.39528    0.27328    0.17334    0.09855    0.05119    0.00000    0.05116    0.10693    0.20693    0.35911    0.57360    0.86506    1.24810    1.77269    2.48042    3.49368    5.25296
   73.37670   69.40062   66.44869   64.06773   61.91486   59.73982   57.96093   56.00876   53.97800   52.28803   50.87743   49.32448   47.84888   46.36344   44.91733   43.65422   42.32139   41.08942   39.87079   38.76875   37.49926   36.66285   35.62267   34.43748   33.44680   32.30248   31.38227   30.48981   29.57896   28.81184   27.93416   27.11273   26.33710   25.58765   24.76557   23.94804   23.19068   22.39676   21.65968   20.98166   20.29437   19.64536   18.96519   18.24652   17.59666   16.89406   16.25723   15.68724   15.08367   14.49045   13.90508   13.31983   12.75295   12.18077   11.58695   11.08825   10.53617   10.01294    9.51124    9.00394    8.54526    8.08362    7.65131    7.20128    6.75418    6.36594    5.96420    5.54952    5.14877    4.78694    4.40702    4.03675    3.68591    3.34657    3.02073    2.70825    2.42435    2.14278    1.86706    1.61050    1.37041    1.14653    0.94271    0.75157    0.57692    0.42377    0.29213    0.18614    0.10652    0.05539    0.00000    0.05550    0.11645    0.22809    0.39825    0.64274    0.97940    1.44768    2.09742    3.05215    4.72011
   74.91545   70.91820   67.95607   65.58209   63.42152   61.30410   59.50119   57.51898   55.46272   53.77545   52.33609   50.74191   49.25154   47.77595   46.29137   44.99081   43.68429   42.44997   41.25070   40.14661   38.87852   38.03358   36.98225   35.79842   34.76754   33.58794   32.66801   31.77015   30.83248   30.05063   29.17339   28.32202   27.53705   26.77073   25.92965   25.09634   24.34695   23.53221   22.77932   22.09958   21.38088   20.75287   20.07692   19.36068   18.70698   17.99153   17.33801   16.74749   16.13643   15.54355   14.92585   14.33031   13.72693   13.12482   12.50063   11.97662   11.40378   10.87424   10.37043    9.84630    9.37459    8.88397    8.42810    7.95114    7.47705    7.07945    6.65271    6.21870    5.79643    5.41803    5.01526    4.62778    4.24588    3.87843    3.52519    3.18448    2.87454    2.56723    2.26600    1.98091    1.71297    1.46279    1.23075    1.00895    0.80578    0.62051    0.45620    0.31767    0.20305    0.11662    0.06122    0.00000    0.06123    0.12927    0.25365    0.44980    0.73474    1.14477    1.73235    2.61667    4.20325
   76.66069   72.61224   69.67324   67.22686   65.08050   62.96949   61.20714   59.24307   57.16149   55.49981   54.08024   52.44313   50.87765   49.37854   47.83914   46.51014   45.21448   43.96990   42.75847   41.63741   40.35375   39.49869   38.43686   37.30236   36.27361   35.09500   34.16893   33.26758   32.29126   31.49366   30.58091   29.71941   28.87721   28.09096   27.24267   26.39417   25.63799   24.82867   24.05728   23.35805   22.63202   21.98589   21.31543   20.58443   19.91927   19.18580   18.53559   17.93553   17.28597   16.67160   16.03278   15.42065   14.80625   14.18411   13.54377   12.99035   12.38944   11.81913   11.28952   10.74618   10.23951    9.73397    9.24906    8.76314    8.27799    7.87177    7.42191    6.97230    6.52343    6.11830    5.68383    5.26370    4.86158    4.47479    4.09343    3.72979    3.39057    3.05866    2.72700    2.41274    2.11614    1.83903    1.57749    1.32422    1.08855    0.86700    0.67025    0.49675    0.34572    0.22308    0.12929    0.06820    0.00000    0.06787    0.14412    0.28780    0.51728    0.86727    1.39046    2.19545    3.68450
   78.82659   74.76430   71.79911   69.24834   67.02698   64.87247   63.03675   61.06625   58.95947   57.30618   55.90391   54.19746   52.66719   51.17204   49.58486   48.24218   46.93457   45.69002   44.46545   43.30860   42.01362   41.11995   40.04673   38.91748   37.86805   36.64901   35.70393   34.79157   33.80248   33.02928   32.13167   31.24224   30.40042   29.59436   28.72887   27.86333   27.08981   26.27667   25.50097   24.77535   24.01692   23.34912   22.64902   21.89855   21.21194   20.47993   19.83181   19.21358   18.54902   17.90818   17.25499   16.60258   15.97171   15.31709   14.65813   14.07185   13.44854   12.83923   12.30449   11.74456   11.21824   10.69608   10.19210    9.68965    9.18044    8.73288    8.26031    7.78713    7.31860    6.88613    6.42242    5.97901    5.53987    5.13391    4.73217    4.34919    3.99049    3.62635    3.26168    2.91686    2.58682    2.27695    1.98702    1.70486    1.43399    1.17604    0.94425    0.73522    0.54635    0.38452    0.24985    0.14490    0.07676    0.00000    0.07680    0.16525    0.33568    0.61756    1.06468    1.78295    3.15923
   80.82857   76.78465   73.81742   71.21930   68.97407   66.75486   64.93932   62.97590   60.95375   59.30210   57.83879   56.09444   54.55504   53.05930   51.48522   50.11343   48.77777   47.53164   46.27087   45.12152   43.79702   42.92105   41.78868   40.66408   39.61270   38.32777   37.36882   36.44413   35.45713   34.72835   33.82909   32.92537   32.03465   31.15543   30.30711   29.42378   28.65742   27.79967   27.02217   26.29188   25.49874   24.78682   24.09470   23.32941   22.61058   21.88129   21.21102   20.56723   19.86669   19.20502   18.51219   17.82150   17.18185   16.50282   15.81974   15.20087   14.55591   13.93042   13.39093   12.79308   12.23125   11.70521   11.18270   10.63490   10.09857    9.63225    9.13133    8.63285    8.15541    7.69346    7.21322    6.74300    6.28412    5.85613    5.42640    5.01663    4.62971    4.24494    3.85129    3.48177    3.12391    2.78772    2.46455    2.15138    1.84525    1.55801    1.28851    1.04283    0.81479    0.61082    0.43251    0.28154    0.16557    0.08858    0.00000    0.08855    0.19411    0.40411    0.76954    1.39414    2.65071
   82.85415   78.78617   75.79246   73.20566   70.93098   68.68733   66.79506   64.85239   62.88386   61.18568   59.74027   58.00381   56.43970   54.90081   53.33952   51.95284   50.60791   49.31856   48.05562   46.89987   45.55048   44.64632   43.46183   42.30831   41.21921   39.94456   38.96468   38.00765   37.03560   36.31311   35.41390   34.50605   33.59428   32.73329   31.88893   31.02056   30.24680   29.38536   28.58956   27.82245   27.05432   26.32622   25.60782   24.84109   24.09538   23.35650   22.66241   22.02133   21.29884   20.60231   19.90780   19.19109   18.55077   17.86343   17.15398   16.52739   15.86435   15.20663   14.63921   14.03014   13.44796   12.89950   12.36065   11.77522   11.22167   10.73417   10.20016    9.67879    9.16443    8.67987    8.16818    7.65933    7.17298    6.72490    6.26252    5.82225    5.40298    4.98208    4.56374    4.15866    3.76514    3.39245    3.04322    2.69391    2.35130    2.02947    1.72146    1.43405    1.16815    0.92086    0.69523    0.49399    0.32546    0.19332    0.10518    0.00000    0.10536    0.23596    0.51017    1.03054    2.14715
   85.24982   81.19711   78.15986   75.55437   73.26351   71.02515   69.14065   67.19921   65.20634   63.46602   62.03702   60.33729   58.73812   57.18923   55.61399   54.18595   52.82570   51.50038   50.20100   49.09087   47.67132   46.71612   45.54894   44.37524   43.28554   41.96971   40.97059   39.99530   39.04400   38.34814   37.43740   36.49733   35.58873   34.75639   33.89544   33.00292   32.24149   31.35949   30.54243   29.75614   28.93550   28.16930   27.42799   26.63659   25.84551   25.08501   24.34707   23.69951   22.96357   22.22715   21.51128   20.74907   20.07482   19.36594   18.64790   17.98608   17.27269   16.58906   16.00205   15.36003   14.73410   14.16927   13.60886   13.01246   12.44729   11.94064   11.38692   10.83879   10.29624    9.80612    9.26503    8.73286    8.21999    7.73950    7.24578    6.77691    6.33805    5.87562    5.43000    5.00010    4.56942    4.15876    3.77294    3.38310    2.99963    2.62810    2.27687    1.94732    1.63061    1.33536    1.05837    0.80453    0.57872    0.38589    0.23429    0.13019    0.00000    0.13033    0.30278    0.70015    1.65650
   87.98484   83.84997   80.73037   78.10375   75.79259   73.57306   71.62746   69.66415   67.68249   65.89584   64.43210   62.74398   61.15220   59.55334   57.93530   56.49344   55.09726   53.78084   52.51464   51.39646   49.92889   48.91170   47.76172   46.59730   45.47164   44.08253   43.04095   42.04834   41.08342   40.35362   39.40893   38.46913   37.56170   36.71491   35.85603   34.95035   34.20080   33.32065   32.47917   31.65505   30.79467   30.01506   29.28656   28.45311   27.64712   26.87711   26.13368   25.46856   24.72125   23.94041   23.18422   22.42788   21.70870   20.98300   20.25488   19.59233   18.83744   18.13944   17.53055   16.87492   16.24707   15.65138   15.06165   14.44986   13.86135   13.34240   12.75215   12.19022   11.62884   11.11011   10.53558    9.96791    9.40537    8.87626    8.35622    7.84663    7.38615    6.89091    6.42169    5.96719    5.50820    5.06227    4.64712    4.21679    3.79250    3.37789    2.98225    2.60823    2.24618    1.89982    1.56803    1.25680    0.96831    0.71004    0.48601    0.30213    0.17219    0.00000    0.17199    0.42673    1.18856
   91.13950   86.92276   83.79241   81.16180   78.83481   76.54783   74.60634   72.63789   70.68512   68.86892   67.43465   65.72583   64.10169   62.51629   60.81259   59.35271   57.85761   56.55395   55.27556   54.14871   52.66052   51.63498   50.48929   49.33404   48.17840   46.74769   45.68275   44.69544   43.74996   42.95855   42.03349   41.10044   40.12439   39.29035   38.41317   37.46142   36.65549   35.75715   34.87739   34.02358   33.19200   32.30192   31.55035   30.71135   29.87438   29.10271   28.33222   27.64198   26.87456   26.05432   25.27115   24.46299   23.70883   22.96507   22.22893   21.55908   20.78412   20.06066   19.41273   18.74680   18.07363   17.47352   16.86939   16.20334   15.57715   15.04097   14.43596   13.83834   13.25526   12.70618   12.09311   11.49341   10.90394   10.35291    9.81336    9.28392    8.77675    8.24595    7.74689    7.23808    6.74660    6.25834    5.79402    5.31549    4.84313    4.38614    3.93721    3.51154    3.10326    2.69590    2.30314    1.92836    1.57371    1.23870    0.93179    0.65945    0.42757    0.25546    0.00000    0.25538    0.76205
   94.47735   90.22409   87.02713   84.40982   82.04747   79.73292   77.83204   75.89788   73.93352   72.09397   70.66499   68.96411   67.39536   65.81099   64.16570   62.70559   61.14806   59.77846   58.45978   57.28208   55.73138   54.69610   53.54189   52.36326   51.22777   49.82207   48.75431   47.76739   46.78649   45.98807   45.08531   44.12043   43.11097   42.23816   41.29211   40.34199   39.54355   38.63601   37.73083   36.84268   36.02673   35.11453   34.38842   33.55138   32.69676   31.93627   31.15132   30.43962   29.61085   28.76302   27.91358   27.09128   26.31184   25.54225   24.79928   24.10476   23.26139   22.51702   21.82741   21.11064   20.39512   19.77221   19.13403   18.44438   17.78796   17.23073   16.58324   15.95996   15.34533   14.74125   14.11848   13.50400   12.89515   12.32799   11.76157   11.21641   10.67609   10.10021    9.57744    9.02367    8.50044    7.96588    7.45574    6.91513    6.41124    5.89824    5.39737    4.91365    4.44077    3.97378    3.51450    3.06096    2.62884    2.20959    1.80539    1.42820    1.07236    0.75794    0.50375    0.00000    0.50653
  108.22809  103.99326  100.74041   98.11513   95.71715   93.37947   91.44690   89.45879   87.49379   85.69948   84.13459   82.47720   80.81391   79.19255   77.49753   76.01434   74.45256   73.04842   71.74344   70.60482   69.01997   67.97692   66.90247   65.67503   64.52635   63.13977   62.04745   61.03161   60.08003   59.26043   58.33472   57.32988   56.32759   55.38843   54.42279   53.47973   52.62860   51.68160   50.75221   49.85201   49.00568   48.04988   47.23844   46.38452   45.49642   44.72929   43.93640   43.19441   42.38203   41.50908   40.65377   39.82532   38.97826   38.21781   37.41937   36.71425   35.79010   35.01588   34.31425   33.58021   32.84175   32.16633   31.49630   30.79378   30.06372   29.47258   28.79111   28.11917   27.47283   26.84544   26.15128   25.51145   24.89513   24.32724   23.68781   23.13358   22.52740   21.94025   21.36878   20.77724   20.20535   19.63943   19.04727   18.44967   17.92679   17.34328   16.77464   16.23114   15.68202   15.14820   14.60453   14.08029   13.59178   13.03834   12.56660   12.06029   11.55344   11.04745   10.53945   10.01649    0.00000
Average number of jumps.
    0.00000    1.00000    2.00000    3.66522    6.00342    9.02072   12.71221   17.13607   22.18900   27.89239   34.20822   41.16894   48.89439   57.21606   66.18462   75.78307   86.19802   97.42087  108.93170  121.47591  133.56844  147.42198  161.57139  176.68578  192.46446  208.38225  225.13394  243.05187  260.96396  279.08919  297.80596  318.05448  340.81346  363.32678  384.38774  406.64612  429.44345  452.88416  477.42237  502.50293  529.50572  558.10809  586.53873  613.85194  641.93013  669.87533  703.20496  735.34756  768.09588  803.03470  833.78670  868.31754  901.42471  937.13243  975.94131 1014.38348 1050.94081 1088.88997 1131.37473 1171.23453 1210.91123 1253.81453 1293.89280 1340.39207 1378.14879 1427.08231 1472.31264 1517.56692 1561.51443 1610.56893 1657.17318 1709.66176 1759.54331 1802.47563 1851.07602 1905.80164 1955.81986 2001.02752 2057.01483 2099.69249 2155.75824 2205.50612 2265.77254 2324.94523 2374.48327 2426.75812 2487.01344 2544.83351 2599.38764 2647.14282 2701.15458 2762.68520 2812.36979 2875.76755 2940.59371 3004.32494 3075.55748 3136.32321 3204.45159 3267.33234 3340.56241
    1.00000    0.00000    1.00000    2.00000    3.67142    6.02187    9.01976   12.73910   17.14717   22.16593   27.84517   34.13087   41.16739   48.66753   56.89171   65.80050   75.40784   85.99814   96.99519  108.73502  120.30512  133.55802  147.20220  161.61513  177.06341  192.22477  208.15556  225.46904  243.01232  260.60897  278.86809  298.87094  321.27920  343.17391  363.85761  386.13697  408.64803  431.65769  455.19438  480.43731  505.86609  532.95684  559.82418  585.89941  613.50838  640.79233  673.11038  703.96986  735.86318  769.55787  800.90362  834.02140  866.45916  900.65808  938.46865  974.81506 1009.75021 1046.50326 1088.74882 1126.90534 1165.02714 1206.90204 1245.99495 1291.70494 1328.40375 1378.33215 1423.46791 1468.00811 1512.57090 1559.57250 1605.51300 1657.34949 1706.73336 1748.69093 1795.69804 1849.19197 1898.77433 1943.09133 1998.57983 2040.86569 2096.32115 2146.38660 2206.76392 2265.34480 2315.01308 2368.87722 2429.13381 2485.20416 2538.86045 2585.18550 2639.40183 2701.12701 2751.66428 2814.09256 2878.61036 2940.96616 3011.35399 3071.79698 3137.78240 3199.73503 3273.84340
    2.00000    1.00000    0.00000    1.00000    2.00000    3.66673    6.00862    9.03698   12.75877   17.08963   22.06391   27.67993   34.00761   41.04885   48.55221   56.84843   65.88160   75.81228   86.10542   97.14148  108.37605  120.93039  134.05593  147.86472  162.56388  177.03034  191.97826  208.61307  224.91859  242.15470  259.72087  279.15068  300.55964  321.38913  341.43961  362.86052  385.00870  406.74838  429.65766  454.03209  479.16836  505.97276  532.30591  558.18544  585.60382  612.46228  643.96842  674.66442  705.57884  738.35584  769.03975  802.08799  834.09509  866.85476  904.42132  940.85030  974.00729 1008.46097 1048.62552 1086.03457 1124.20339 1164.42085 1203.02326 1247.98799 1285.09226 1334.59519 1380.01856 1424.61226 1467.74178 1514.23657 1560.36155 1610.51971 1660.36512 1700.31326 1746.99316 1800.31890 1848.97311 1893.11027 1948.71501 1991.22113 2045.51581 2096.71991 2157.86790 2213.74827 2262.93971 2312.46017 2372.58319 2429.00051 2478.97574 2524.41062 2578.95485 2635.00866 2686.44906 2747.88477 2812.14844 2873.96900 2946.03641 3005.22778 3069.63293 3131.60570 3205.94543
    3.66479    2.00000    1.00000    0.00000    1.00000    2.00000    3.66263    6.00842    9.02176   12.67404   17.00326   21.98634   27.61487   33.95779   40.84881   48.47944   56.80516   65.98149   75.55309   85.81531   96.32630  108.03939  120.30667  133.44219  147.39756  161.33948  175.69894  191.59673  207.29075  223.98203  240.76531  259.58662  280.10040  299.66809  318.25866  339.08737  360.97073  381.50535  404.18702  428.15601  452.61227  478.91726  504.74535  529.50516  556.13886  582.13474  612.99789  642.81923  673.46554  706.57926  736.28920  768.44262  799.53445  831.47834  868.70965  903.77948  936.91252  970.30713 1009.38774 1047.23318 1084.29168 1123.68023 1161.05741 1203.73203 1239.72160 1287.37876 1332.59190 1376.71355 1420.64117 1467.46119 1512.28507 1561.77396 1610.49513 1650.47771 1696.78232 1749.56388 1793.38080 1836.54632 1892.68529 1935.55669 1988.33145 2039.51200 2098.88760 2153.43234 2202.46226 2250.88922 2310.82692 2366.39551 2415.79824 2460.28497 2515.14123 2570.92069 2622.88588 2685.64423 2751.89829 2810.75196 2881.56724 2941.98005 3007.54194 3068.39231 3143.80364
    5.99442    3.66890    2.00000    1.00000    0.00000    1.00000    2.00000    3.66450    5.99677    8.99081   12.63831   16.96991   21.96687   27.64712   33.87124   40.87571   48.60087   57.01695   65.96732   75.57100   85.51987   96.54962  108.09379  120.34169  133.70072  147.15998  161.06456  176.15202  191.27700  207.41514  223.69067  241.62871  261.10386  280.14514  298.20610  318.24189  339.21113  359.41997  381.33333  404.94545  428.71536  454.13931  479.32211  503.03503  528.94698  555.04617  585.81073  614.23391  642.69587  674.05428  703.81836  735.63243  766.18825  797.22349  834.12592  867.84108  899.96194  932.36791  969.72561 1005.99117 1041.85070 1081.29134 1116.27313 1157.87468 1194.29038 1239.58550 1283.68625 1328.63374 1371.72156 1417.44048 1461.17688 1511.12188 1558.39273 1599.04083 1644.75838 1696.53187 1740.36259 1782.45211 1837.05455 1879.72856 1933.34356 1984.63495 2043.25256 2097.55411 2145.51012 2194.17676 2253.51095 2307.43952 2358.28914 2402.93435 2457.50641 2513.66737 2563.11414 2624.64610 2691.31148 2749.07346 2817.10708 2875.24591 2937.44879 2998.52395 3070.98370
    8.95929    5.99715    3.66774    2.00000    1.00000    0.00000    1.00000    2.00000    3.67187    6.00704    8.98726   12.64787   16.97322   21.99121   27.53539   33.91636   40.93217   48.60841   57.00488   66.07891   75.42045   85.64583   96.63767  108.24323  120.82902  133.82870  147.07043  161.54595  176.04662  191.68245  207.49611  224.51679  243.10594  261.28917  278.93146  298.47645  318.54915  338.33198  359.52680  382.25207  405.13536  430.05482  454.01060  477.32632  502.85029  528.19005  557.53293  585.50567  613.47432  644.69128  674.44573  705.91018  735.14991  765.00177  801.71102  834.62131  866.66902  898.14818  934.33595  970.41533 1006.30844 1045.43725 1079.31064 1119.59305 1156.65141 1201.09334 1245.24806 1290.64470 1331.94310 1375.89553 1419.07896 1468.50336 1514.99465 1555.00922 1600.19712 1651.10182 1694.22990 1734.79489 1785.92352 1828.41439 1881.97134 1931.24044 1988.40052 2042.31720 2087.66120 2137.21644 2193.26660 2244.57941 2294.67804 2340.33453 2394.28520 2449.89148 2499.46243 2560.03428 2625.56548 2683.04020 2749.43855 2805.50726 2868.75692 2930.47156 3001.87716
